172198,92029,158244,0,108662,112535,0,19652,0,20130,35598,0,44601,0,21140,0,0,166339,0,119936,0,46327,68248,19251,30917,0,0,58776,0,62644,67950,0,66625,0,0,0,111005,0,12099,0,0,0,90845,0,72709,38930,0,0,15157,0,0,0,19198,15416,0,105107,0,12646,20709,0,
0,235346,0,0,0,0,23403,0,0,0,0,0,33720,0,5189,0,0,0,0,36479,109474,30704,131213,1600,0,92613,0,90413,0,0,21591,26983,37823,65831,63313,0,0,0,53136,0,0,101066,0,59339,0,21580,17587,46145,71122,26342,0,85882,0,71002,11878,0,0,0,24542,0,
39754,15908,0,0,38905,0,0,0,0,0,28044,20734,0,0,48720,0,0,0,0,6313,3843,0,0,0,0,0,33604,0,148573,0,0,39502,0,0,5698,19602,0,0,0,0,3958,17497,26761,63743,24852,0,10577,53138,24340,13908,148866,47729,0,0,0,21386,182186,0,0,0,
0,0,0,49288,0,0,0,0,0,17299,42112,77389,2825,0,0,0,139269,58658,22205,8209,86149,0,0,69896,17577,0,0,22485,33122,0,50202,0,0,0,0,121054,82892,0,80911,57614,10288,21690,0,0,49324,0,0,55179,20640,0,17566,32715,133151,0,148259,14693,0,86517,0,142023,
80538,0,0,69379,0,33733,0,102368,0,0,0,0,0,0,62120,0,0,64661,0,35172,0,0,84283,0,3864,0,0,1714,0,31601,0,0,0,0,0,0,12190,0,19799,0,51845,37666,0,0,0,0,104874,11106,0,26357,0,1836,71954,0,0,0,0,35471,0,0,
25941,0,59433,0,40437,38742,0,0,41560,0,0,0,0,93576,0,115850,0,9326,0,41330,0,0,0,0,0,0,78616,0,129854,0,38456,0,0,0,31324,80252,25355,1618,78561,0,71962,0,45585,4396,0,0,33105,0,0,0,3945,23064,17324,25988,61160,0,86078,0,23270,0,
0,0,0,0,0,16360,0,0,0,123208,74006,0,0,10614,115495,0,62030,0,119691,0,0,0,0,0,24158,0,60547,0,0,0,0,0,92084,88935,113063,0,0,31015,19492,0,82786,0,67296,12263,0,0,25672,46668,531,114568,0,14960,0,220,0,102462,0,12646,0,0,
74028,0,0,0,0,0,31693,88572,0,64650,0,109052,13781,86244,158810,0,138396,0,159503,0,0,0,52266,0,31412,0,0,8260,45564,0,72869,27718,0,0,34915,0,32978,0,0,0,84299,124796,0,96069,146451,0,0,42245,0,1093,27646,117531,84454,0,0,37182,32158,0,0,97316,
36986,25717,59426,35888,0,55953,0,40197,3848,84953,113681,0,79884,0,28905,0,0,142328,0,88815,11427,40967,26893,0,288,0,0,0,130538,64460,89000,0,19292,0,0,0,89541,141670,17355,97823,0,13185,163272,0,172383,0,0,0,0,0,0,0,126930,49783,112884,0,28927,0,28306,129760,
86096,0,20475,0,20831,0,71172,51091,48229,0,0,6593,97122,0,0,0,0,0,0,0,0,5022,0,81904,0,68977,96042,95370,0,16688,0,4988,27623,152384,21511,0,148970,0,0,13503,0,114831,111358,82563,50091,65025,0,93825,0,2442,0,20995,0,0,0,3917,0,0,40091,0,
0,122993,17211,51999,0,0,0,0,0,148340,0,111801,0,108888,64488,0,0,32699,0,0,0,0,0,25704,47679,60580,0,67459,9586,41326,93020,0,32881,31855,0,60318,26160,35153,22062,82696,31763,107514,0,170862,0,101200,0,13817,0,6802,46386,0,87190,0,39083,95016,6952,0,25293,0,
39763,0,0,0,49089,94993,0,0,0,0,78861,0,71245,0,86270,104311,0,1468,0,0,0,0,0,0,67861,0,120406,0,0,34362,0,21736,10490,4123,0,153138,0,107562,0,110813,20216,38571,43168,0,10811,0,146274,0,0,0,0,64333,85054,0,68249,46102,17645,0,31567,161254,
0,0,60303,3366,0,122121,45106,0,0,0,56027,0,64822,0,39143,0,54635,0,0,0,0,60742,0,0,182783,0,0,153824,0,78559,0,0,22419,0,66180,10282,56368,99539,80879,0,7202,0,28640,167360,36183,0,18335,30137,60746,48848,56199,0,0,56731,0,80558,0,97826,0,41105,
0,34424,0,70183,0,0,0,13769,33308,16321,0,149097,0,0,0,0,28279,21562,0,0,0,48566,93085,0,3116,7703,28660,113474,0,57454,67545,0,5953,0,0,0,35732,0,153931,0,0,0,26116,33427,0,37609,0,55650,0,54044,0,81619,0,40577,0,51742,0,0,0,1496,
53839,83178,18123,0,0,17157,0,0,0,0,27874,0,0,0,0,42094,0,0,0,0,0,0,0,0,0,0,0,0,0,44985,137271,18220,0,0,0,0,78526,0,0,0,0,0,0,5401,0,0,0,0,0,72718,58343,0,86854,34383,85733,99616,60561,19519,0,50523,
0,89295,34732,87932,0,0,38419,5911,122560,0,77476,0,0,0,75340,70965,67039,35492,27231,0,40191,0,0,0,0,0,107576,0,22444,120825,0,89185,39924,19131,61148,101891,122761,24691,0,125805,990,70894,13849,0,76008,53598,12368,0,66997,67394,127345,0,0,0,0,0,66961,148251,0,140344,
9354,33411,143823,0,0,0,0,0,29487,0,69908,0,70068,0,135980,0,113692,88438,45988,0,139888,0,0,106858,0,0,8051,0,0,0,78372,68576,52958,30872,0,50726,0,50000,0,0,0,102138,26464,119638,50451,100509,81601,75657,0,101955,0,0,13532,0,18431,0,0,35800,0,3905,
65521,0,15069,184,0,0,0,0,0,0,17672,62210,45716,106504,0,141794,0,0,0,16210,113335,64133,82807,81291,0,0,34078,61849,37577,28146,14902,0,0,0,10162,0,0,0,8576,23099,30891,0,0,2800,0,45507,0,26066,85630,36960,139981,7467,22828,0,0,70184,0,48668,92719,21760,
56050,0,0,27069,41971,29717,0,31118,0,100853,139669,0,88178,149116,0,9015,0,7946,126323,114940,6734,0,0,23535,0,0,0,126767,0,0,0,45157,28598,69502,0,63960,0,2712,0,81517,0,0,0,98340,0,0,85614,0,0,0,42169,0,0,0,51874,67746,63227,88230,0,2901,
0,14074,120538,84818,40251,32088,0,210344,0,143863,0,0,0,18679,0,9964,17037,63544,0,7465,0,0,58429,25531,0,0,0,0,80003,91033,0,0,3804,25361,0,0,0,0,65172,112585,0,38807,0,59533,0,0,0,0,58176,0,0,0,0,82041,0,0,0,0,0,0,
0,114855,0,0,13770,0,36624,0,104107,31924,141669,51630,106032,75002,0,0,0,55458,0,62582,39094,135950,155633,103736,50319,0,21633,0,0,0,108684,0,22757,0,0,0,0,7878,0,115135,0,0,102995,0,0,0,0,215112,42850,78272,0,0,103306,0,0,56668,80168,0,155990,23015,
4923,4270,0,53908,0,0,10878,78343,0,43744,78387,0,0,200359,85958,58247,87356,85329,46983,72644,0,0,67590,0,77503,0,70854,0,0,64724,38942,0,122636,172574,0,17711,0,64996,1395,98579,0,8952,0,147370,0,0,67521,0,22551,0,72513,0,50880,0,82588,90955,0,39684,0,56643,
0,89456,0,52469,5880,9054,27750,24835,45767,29293,0,66216,0,0,0,106777,0,33704,131736,78592,0,101660,31535,61711,158220,0,9526,7724,115704,66395,0,0,82366,0,0,48724,0,2543,762,13654,0,0,0,0,0,10348,15576,0,44537,0,45565,41009,83507,0,0,0,0,35005,0,0,
78321,49837,57694,0,0,0,15386,0,58743,0,3127,0,0,28261,64307,0,0,7782,11194,66244,26035,115495,38306,26980,2195,15161,0,16550,5480,128771,0,0,0,0,0,0,0,0,70202,89816,0,0,41287,8416,159796,0,157626,130874,0,123114,24817,78979,0,0,0,70969,74250,87469,97935,129832,
0,0,0,57943,0,66039,0,31226,0,80321,86405,94447,77751,0,0,13532,0,35710,0,0,27351,0,23735,0,115041,0,43941,0,0,0,60643,0,3877,0,0,110780,0,0,0,0,0,76421,0,96694,0,0,0,0,0,0,15245,164756,61885,0,56510,14976,52977,84647,8688,128889,
2764,0,35604,37372,102365,0,0,21582,0,32561,103590,4020,44211,2721,0,8367,0,20451,0,0,49261,0,113837,0,171413,35701,0,46325,0,0,0,0,34959,115963,3472,32811,17710,0,0,0,0,0,0,0,95391,0,150308,0,0,51717,48740,40165,0,0,0,80870,21050,17723,0,28420,
126363,102600,0,0,0,0,31469,98341,0,5053,0,0,0,0,12695,0,9583,67489,24705,188197,0,9825,0,110976,36887,18335,0,89883,0,0,0,0,0,37487,8625,0,37491,0,79252,1302,77610,62467,46831,36,109787,7495,41229,59650,72662,18506,29753,124899,0,0,30807,47716,36103,0,58199,0,
0,39395,16187,0,17467,9956,89927,0,67091,10286,75595,0,0,0,73847,1181,88973,74272,0,137039,139253,0,93662,125494,0,0,0,24258,0,0,0,30227,0,0,0,0,0,0,0,14358,86577,64550,68071,50654,0,108958,0,86914,74023,0,0,61958,0,87490,0,20135,90382,0,0,0,
0,96230,53514,34176,0,0,20142,0,40027,0,25509,0,0,0,0,0,0,0,0,49989,0,0,0,156938,38608,0,0,0,0,26905,120304,12421,126478,26451,92739,0,49822,0,101979,22063,36646,38732,0,0,0,10668,0,0,109637,90265,0,0,0,0,0,67135,0,0,0,0,
0,51243,55372,0,0,0,17539,0,2453,14740,0,13372,0,31642,0,45850,0,272,0,32192,0,17660,0,96463,0,0,25945,88303,36059,0,0,87261,0,0,10583,0,28909,0,0,0,0,0,62982,0,21988,0,0,0,75843,160894,36242,81383,0,87734,0,23195,0,0,111594,0,
0,0,0,0,64624,0,0,0,0,95053,0,24376,0,75623,0,0,21283,0,64171,0,22577,0,0,0,92768,0,0,33499,0,70039,0,60808,0,0,0,0,0,54024,32337,60900,0,0,0,0,0,0,0,0,0,146295,90854,0,91056,74211,0,25512,0,0,68625,0,
11118,0,17730,0,0,55400,0,17737,20633,27415,0,0,30842,0,88432,0,24119,90509,0,9509,0,57070,0,0,0,0,1985,0,0,46375,104410,0,0,22062,0,0,10822,0,0,33748,117933,39585,92667,0,19654,51177,0,0,3890,0,25578,0,95038,16235,72742,0,88193,0,0,0,
0,56941,0,140672,0,0,59021,0,0,0,0,9689,0,87951,0,0,11569,0,113361,27596,87485,173265,0,0,0,0,81963,0,69916,0,0,0,9371,0,12978,0,83127,91309,94662,29098,122242,80087,46898,128221,130191,39163,45627,10606,0,0,49979,68131,82934,80421,17791,0,0,0,0,36112,
37510,47059,43060,0,60925,0,0,0,0,35977,0,0,76237,0,0,40339,79282,25688,8004,105098,131238,0,37247,0,109442,0,0,20081,0,0,0,140212,0,98297,15962,0,26945,0,0,0,0,78776,25414,75481,0,0,0,0,0,0,13537,0,48583,0,0,0,0,15384,50396,127867,
30144,0,145034,0,19738,32565,49818,0,0,100939,0,60637,30260,97296,87420,0,58949,0,0,42184,0,152574,0,0,0,41456,103425,0,62500,123158,58861,70662,13369,99460,0,39038,11513,27151,0,76588,0,99952,0,0,26130,0,97415,0,0,0,112194,46630,26162,0,0,0,0,0,0,64831,
0,87052,0,30974,0,44269,21997,89844,146616,55120,0,7596,0,10659,16074,48880,0,36589,0,0,0,0,0,0,18721,0,61858,0,0,53953,0,19089,0,0,21643,18208,27359,0,0,57012,27804,43350,208273,13176,69847,3836,130457,42288,11681,0,0,0,28580,0,48475,0,0,0,0,0,
73962,0,0,15705,0,47786,0,29145,0,70852,19830,0,10743,0,0,0,0,0,140688,0,7956,0,31384,0,45773,21134,0,58385,0,20310,0,0,228455,0,0,0,7806,0,21238,19955,35792,0,0,105831,0,0,0,0,60008,16738,74212,16611,57689,56169,84590,87688,0,219958,0,0,
63024,0,74694,0,0,265,0,112883,0,53332,0,24484,0,0,0,48187,0,2133,0,88692,0,13455,0,0,120731,47419,95744,0,165381,0,52147,0,0,28196,0,82146,0,4099,8205,46559,0,93789,179312,24891,0,0,62547,66390,0,0,0,0,4937,36182,89323,7947,0,0,0,0,
0,0,0,6076,0,49925,62853,0,170708,0,0,157538,0,0,0,0,0,29118,0,32459,23319,0,0,66237,94412,65174,0,0,0,0,0,19702,53082,0,0,0,0,0,0,83310,89382,0,119024,0,0,90603,55011,0,5693,63428,30652,0,3577,0,0,41753,169689,0,61053,0,
0,0,0,19749,0,56728,5606,31322,111009,0,0,73664,61207,0,140201,0,108329,0,39327,0,22957,4152,105732,0,0,35387,0,155546,3991,0,0,0,182173,72857,48477,0,0,124443,122357,0,131406,0,58854,33735,38548,0,0,0,0,0,181134,687,0,0,0,0,63491,88443,16563,70505,
0,0,0,0,109841,0,0,6530,109445,108116,65809,85000,0,0,58745,0,15539,27614,72742,0,20809,68846,129939,74400,95336,61401,68300,93407,19598,0,10840,10762,0,0,111682,0,0,66667,0,60951,41940,0,53024,10462,0,0,0,17828,31734,22954,37949,30183,0,0,0,10563,0,0,0,58415,
109740,0,0,52277,79998,63662,31590,66714,95029,0,0,0,23407,0,0,15448,0,120074,32821,190595,0,6698,6735,23202,0,63634,2132,120455,197327,79020,2804,105470,164182,4770,115635,0,25800,0,3355,0,86881,0,82213,0,36656,24866,0,19813,77353,8962,36204,0,0,0,0,51803,0,0,0,0,
0,21368,0,21006,52518,107525,21642,61282,0,39864,0,0,217526,0,41529,36937,0,0,0,0,30750,0,0,61885,42964,208744,0,103851,0,0,0,0,95182,3303,59267,6793,117713,0,49194,0,0,12578,0,36448,0,0,83446,0,43508,0,0,0,0,0,0,14683,0,0,70770,25730,
0,42846,0,0,47507,0,0,0,41611,26160,0,1935,0,0,22041,21914,0,0,99907,0,0,66595,0,0,10134,24124,30874,90835,0,134345,0,30787,0,0,0,12771,21127,0,55794,0,91618,0,0,0,0,0,7572,0,130360,0,0,1039,22396,54320,0,71437,0,103253,0,0,
20959,0,109351,0,0,0,46997,22575,66253,0,0,75488,0,0,0,24841,0,0,21274,0,102907,40534,105128,0,0,0,0,61563,74394,0,0,0,86690,194721,0,0,0,0,44305,0,0,0,79562,0,0,84576,0,1231,65390,14431,0,0,0,15950,256,41483,74556,61390,0,62717,
0,0,0,0,0,224894,0,74001,0,59923,59240,0,67658,0,0,0,0,0,22104,104149,0,0,15014,50686,29151,19537,77347,0,23268,0,72933,75931,0,0,82375,127381,86754,80428,24516,0,55720,0,37229,87171,53730,59551,104981,0,55657,0,0,0,26897,0,58597,0,0,0,0,0,
104778,19880,11321,42936,0,81311,0,32922,82662,152614,0,47679,0,37211,0,0,0,63745,0,0,0,0,96224,0,129395,0,32282,105876,3521,83802,0,145039,0,43041,142393,30538,90247,61902,0,0,46432,110874,0,0,12850,0,89107,0,115397,16779,37006,173667,14781,76939,92229,0,68589,0,0,1376,
117028,39363,31430,44754,42294,0,60428,112277,12652,0,0,0,39339,145417,0,759,0,71836,9805,0,0,0,67324,0,52938,0,0,0,11648,0,0,84494,60992,0,2005,0,0,37586,0,0,0,0,0,38229,0,0,0,61674,0,0,0,45617,158918,0,40113,0,101077,44783,21102,68163,
40301,0,18014,0,31001,77122,42608,13988,55237,0,0,0,0,0,72178,20670,21832,0,12378,0,67738,6921,1210,6152,104748,0,0,0,0,0,0,0,0,29645,0,18445,0,0,0,0,60987,71741,0,0,0,0,25390,0,0,0,99876,5569,75192,0,44197,0,20187,59532,14139,0,
8584,7756,4428,0,82312,0,106864,110902,29638,94937,10887,109226,0,172374,41627,14721,0,40682,21240,0,0,81350,0,0,94106,0,77568,0,59318,0,0,5514,0,0,0,42078,26616,0,0,0,0,34053,74177,151203,0,0,0,98071,58699,0,0,29482,0,37254,0,0,0,0,20040,128790,

23031,0,0,59400,60762,0,0,0,0,62057,0,0,73133,0,35111,0,0,51537,0,153629,0,0,0,44466,1224,63268,0,18518,3572,0,226374,0,71186,2771,58491,119922,36720,0,20191,0,0,18233,0,115260,121141,0,124052,30002,119185,0,0,0,3914,104547,41876,0,0,0,209589,0,
0,0,64069,0,0,77277,0,0,27535,95316,0,16611,68618,42798,0,0,78566,103963,60951,0,0,96127,132741,0,11305,4759,50039,0,35210,50039,0,81581,43512,59692,127972,0,0,34695,0,0,0,70813,0,0,0,0,3534,0,111578,37846,30110,0,12785,100957,0,0,190654,85114,4998,53476,
0,0,41397,0,51132,0,86372,0,22211,0,0,0,5443,5578,0,0,0,40661,0,0,0,0,121543,0,0,36224,0,5098,17674,0,0,0,132759,0,135008,45024,0,0,0,0,0,36935,45717,27854,0,0,82181,31688,0,0,8061,0,0,0,0,0,12508,64318,62148,124453,
0,95276,0,4365,125939,62500,0,60672,0,61402,31040,35676,56227,0,0,9740,30576,173105,46353,47264,0,0,3313,7769,71667,26768,100212,65074,149080,0,5174,0,0,110783,0,0,24566,0,0,47245,150376,78421,66355,0,0,14477,0,131483,21009,0,11544,25399,96406,3895,0,0,18551,0,11784,23120,
0,112088,66531,0,32310,0,0,0,93801,37667,61285,93922,92729,128363,0,0,45841,49103,14862,0,0,0,219465,0,0,0,11342,54191,21406,0,97127,0,0,21220,5680,0,0,0,76638,40195,61082,94436,0,60267,18069,0,0,15517,37507,13492,0,28449,24878,0,417,122436,0,29876,29493,0,
0,0,67389,0,42997,119,21180,0,0,0,0,13502,116433,0,81655,137605,0,72506,23993,0,223983,19849,75360,0,0,99123,0,33909,113455,0,80899,0,0,34421,0,126528,0,0,46026,101964,0,0,158743,0,0,0,0,0,0,0,0,173859,0,0,0,0,0,79671,0,25465,
53119,125304,149944,0,0,0,162170,122197,0,22972,24327,0,0,0,29040,103281,70459,0,0,22683,0,18194,92222,0,0,87743,80124,40959,0,0,0,85010,17420,0,0,0,0,0,0,35505,167911,0,63179,0,0,36081,0,0,0,30558,12796,72930,193540,41022,71922,0,0,0,1143,0,
0,95376,52605,15527,0,110740,0,36936,165152,0,0,0,0,44948,0,91334,9775,47119,0,0,16485,0,21785,0,155839,74770,115250,0,71465,0,0,0,7413,16182,0,0,0,0,148806,87909,0,2845,140427,55821,148566,48350,0,0,0,14410,0,47967,170773,0,38231,0,7870,127582,131408,15724,
0,0,6732,46445,23800,102367,0,0,95743,50256,101553,57041,81163,0,0,59838,20326,205012,15546,0,99953,0,0,0,0,28046,62037,0,0,0,0,12178,0,122664,0,75974,12472,0,128075,0,4722,24168,0,132064,0,0,12976,14242,23439,0,37003,0,0,113582,50064,102777,0,173216,0,0,
54721,26658,0,0,30407,137176,0,0,10376,0,11681,58946,76351,35381,0,0,0,93868,0,24806,0,60269,32268,0,52852,137647,0,0,52123,0,94498,0,0,0,9477,41365,36998,95946,0,0,19140,0,69194,57235,161547,66822,49274,0,0,70455,79570,122339,0,0,108680,16546,70816,81116,0,75466,
0,0,11295,0,0,151075,0,0,98201,0,0,83967,98381,26580,0,46145,72036,0,46972,11862,0,0,11083,0,118201,81652,0,0,149217,0,42182,76225,64983,0,0,0,0,73057,0,43513,111017,0,0,0,0,0,14639,33998,9090,11672,92104,86813,0,0,0,0,30617,116132,83649,0,
32523,1238,116457,0,0,0,0,0,15954,81701,0,19893,16784,46095,127650,53229,16585,0,0,117270,101371,0,48277,0,31956,143854,53765,17486,112693,0,0,0,45767,65804,21419,19667,11594,16781,0,0,74809,806,0,4402,0,0,63007,0,0,37869,0,98165,0,29536,0,0,53970,0,0,16102,
38079,48695,122578,0,8926,0,7282,0,0,0,30012,67792,0,0,106108,0,12976,75068,0,3088,0,61096,0,0,15140,38243,0,0,0,0,52546,3640,17764,0,0,0,0,10948,31506,0,22665,0,0,75458,21775,183932,0,0,103719,48367,0,0,0,21465,0,42722,0,31039,105014,0,
9569,121748,26013,0,0,0,92982,4589,0,37126,0,0,48371,0,135450,114122,0,0,119110,44599,0,79045,0,81351,0,0,6725,44690,0,0,0,0,0,0,80494,96749,17638,22283,48555,48828,58948,0,0,75343,0,190421,220444,0,0,73469,30156,72043,117190,0,0,96452,7173,0,147094,0,
0,0,28801,8060,90200,15228,50047,0,0,126938,41004,57125,111515,53641,0,77876,0,19941,75672,0,0,28987,67928,60814,0,0,0,0,0,39762,112178,47373,21114,0,7493,0,107317,8391,0,126312,0,134968,0,88784,157145,0,0,104716,0,0,0,19586,158546,111104,108476,2745,80098,0,18041,45753,
36820,0,0,0,16993,0,188133,122943,0,64528,0,105420,71301,70425,0,73758,0,24176,32032,91988,0,94175,93443,0,141363,0,0,0,67738,0,0,5413,0,0,0,0,141955,0,31267,0,0,0,73916,24053,97646,55214,0,0,0,60071,0,47207,0,0,0,27504,0,80529,0,34976,
74677,0,0,9918,108774,11788,0,48362,11560,206932,98653,0,64590,0,0,0,18447,21557,84486,39781,24531,0,87983,72734,79099,0,48371,130651,14080,59372,99214,0,0,0,67481,0,22700,0,0,105831,0,51795,44293,0,145470,0,0,60624,0,29147,0,59311,15905,0,0,19020,0,0,0,76842,
110400,0,102153,56442,0,114150,0,9983,0,22156,18094,84871,96320,3251,0,56513,19543,104406,32271,0,31605,0,0,0,19937,0,73208,0,76397,74908,0,0,128107,15033,0,130335,0,34540,3086,103256,0,0,91453,0,0,0,104824,0,33056,0,0,0,0,67574,0,0,0,4920,40383,0,
98464,0,0,0,58233,0,75234,58049,0,0,12492,5815,0,5999,0,6967,0,0,160367,25704,54479,104318,53235,0,0,108979,39994,161555,0,0,65469,43859,0,0,10999,107898,0,0,162392,131215,0,0,0,0,0,0,0,27761,18159,0,4209,0,0,9120,0,9369,0,6892,57351,0,
65,0,61534,97129,60408,5547,71457,38238,0,0,0,18822,0,168977,0,0,0,0,0,0,0,0,0,0,127665,0,0,102995,0,0,0,0,62948,0,152541,65853,0,71654,0,38470,99903,0,79639,107013,0,36118,0,0,189881,93124,0,80236,0,3752,14455,0,45920,95638,0,80452,
25630,10404,0,0,0,0,0,34633,30168,12743,2704,84583,0,0,0,0,1092,0,48271,0,0,159079,27981,21544,0,74892,37354,0,12763,0,40441,0,0,43558,0,42277,33937,63400,0,61341,0,0,40473,75295,0,0,46456,0,0,77049,170945,84822,0,58682,57718,0,0,0,0,64644,
0,10152,42602,875,0,0,32577,150669,0,24288,121469,39949,53753,0,3480,0,43986,26273,17520,29260,76810,45206,90797,0,0,0,0,0,88398,19205,0,0,0,0,34497,0,0,0,7317,0,0,0,90003,13311,0,0,0,77875,0,0,0,77326,0,0,81404,0,0,63411,0,0,
0,102052,0,56956,0,0,64993,83219,0,101195,0,64480,0,0,0,0,0,47283,37553,29150,0,36157,0,0,0,0,0,0,0,0,15637,0,53447,24224,15283,0,0,11960,16327,0,0,65570,0,0,0,29711,80995,0,0,57016,0,0,12535,130365,23031,0,0,0,44970,53355,
0,52195,0,0,4797,0,0,137702,0,84679,25086,0,110525,0,0,67714,107106,117150,0,58809,108150,0,0,155311,0,13796,79710,0,129271,137883,102231,5581,0,0,72510,57377,26267,109294,0,66122,56620,0,0,0,0,13402,58800,68288,5861,101349,0,0,0,0,37554,0,0,0,0,136303,
0,0,0,0,0,0,34443,0,0,0,104696,52830,161123,24790,114437,26756,0,125854,0,0,144826,0,24837,66333,0,93069,0,0,0,0,0,0,0,0,5766,4585,0,0,0,0,0,0,54748,0,11221,0,0,51478,118841,0,107659,0,0,0,51243,28276,0,126735,0,76754,
26136,0,101162,0,47207,0,0,0,0,62975,0,0,89396,0,48,0,0,8189,7224,55895,0,0,0,39027,41593,123482,3422,33626,0,94537,0,0,0,0,0,54486,0,0,0,52699,0,0,0,0,0,0,43010,0,47429,0,89085,0,0,0,0,100162,0,108278,0,0,
90100,0,20727,134477,140517,161929,61876,85743,0,102179,147517,0,190911,19669,2428,48709,48029,0,0,0,15829,75100,164842,0,0,24408,30458,103323,55741,22007,0,30591,46852,0,21481,51941,44261,19760,0,39854,0,39142,0,98683,0,0,0,8457,0,38459,78826,0,64900,0,0,88176,69463,102037,0,61275,
0,4803,25359,0,0,0,47003,44269,0,242313,18419,52528,0,0,0,0,106000,15752,0,82853,0,0,74545,319,13893,0,0,76299,0,0,66078,89023,59318,10072,56377,0,0,72990,122128,35530,76979,0,54208,168159,0,71224,0,0,0,0,8890,19892,83144,0,131563,52794,0,0,0,85887,
0,0,42556,106907,43345,30382,0,0,0,0,0,0,0,0,0,0,175236,31992,0,2664,0,98569,0,0,14642,89295,0,72963,126159,14062,0,0,0,41357,140597,132112,0,84081,18794,50289,0,150406,0,0,0,101114,0,64037,27475,109135,0,0,0,38275,59484,0,42258,0,35342,49490,
120270,121590,37192,28558,0,92663,86907,0,123327,0,0,0,0,0,0,35966,0,0,0,0,94705,72621,0,119334,0,44207,31366,0,108910,72983,46336,175032,0,0,0,0,111544,11025,0,60423,38491,141142,0,10018,104814,0,8790,0,0,0,0,43616,0,0,0,0,0,99068,0,66541,
0,2254,0,0,0,338,0,12263,154805,1586,34535,0,0,84247,129984,50013,0,0,0,0,21220,9066,0,61771,44155,86761,0,67990,59614,0,27037,0,0,73764,0,30903,0,94961,0,0,0,11592,0,0,0,9842,28407,123009,142735,6922,109768,0,0,30648,0,0,0,62331,37007,0,
17595,0,0,0,0,132220,0,0,0,15732,0,0,245482,0,0,23385,0,11627,0,100990,180535,0,0,0,4615,64544,0,28644,56746,67827,0,85145,0,0,47363,76836,0,0,32023,0,0,92852,25913,0,24940,0,0,0,0,0,0,0,29619,0,98168,0,35571,37695,186527,69217,
