0,80710,130674,0,0,0,46288,35338,0,44219,20334,0,40670,41646,0,73608,14525,0,8348,5309,0,74875,0,34567,87441,0,40039,10522,12572,0,96108,0,48735,47856,72072,0,28191,0,0,20269,1223,41315,38791,112219,0,0,0,18514,0,91188,0,0,49034,49013,0,71255,117740,0,64496,0,
0,120642,0,94675,47629,14520,0,123601,19480,34830,17934,118137,158117,78700,0,19128,0,93102,0,138567,128429,0,50026,11711,0,0,0,94802,0,0,0,61849,92158,178876,0,0,0,60533,0,68630,28862,80035,0,0,26278,0,0,45428,0,0,72331,0,61307,0,0,0,0,0,0,75118,
59255,0,119,22750,51112,0,119782,0,51377,0,0,57499,48263,14875,0,0,699,0,48658,0,0,30702,0,42616,28688,0,0,102675,0,0,0,93283,0,52861,0,0,31643,19839,16320,110216,0,0,103981,0,47562,55274,0,0,10684,0,0,123062,0,0,42088,58900,155704,111019,81458,0,
0,0,0,0,0,55420,0,0,106509,61406,0,72774,48977,0,36607,0,0,0,0,0,102853,0,26236,0,0,0,39885,80435,0,0,0,0,69669,0,0,0,9291,0,106982,27655,0,0,0,0,51658,102248,53110,88239,75034,15056,0,0,22613,0,0,0,0,0,0,189369,
95173,51935,69745,0,0,0,0,0,0,59035,0,69543,71260,0,0,0,0,0,116046,41287,0,9128,59070,62775,3815,19037,46918,96195,0,8225,104665,20245,67829,0,0,11440,0,0,57716,0,19061,0,0,33177,0,0,0,39001,40696,14566,0,0,0,73377,0,0,0,0,0,45934,
0,0,13797,21638,0,0,0,0,0,141747,124782,230,0,21547,0,0,0,86534,0,0,46215,0,168075,27245,0,14179,0,0,174101,28694,0,0,0,8291,12473,5936,52471,0,6503,0,0,133899,0,0,183921,0,109609,0,0,60724,66416,0,0,0,19301,54479,78722,3841,11122,0,
52352,0,0,27390,20786,26012,0,173600,0,0,0,0,3486,193361,96616,0,69825,111689,0,4412,20491,0,16232,0,0,22694,0,37528,47358,61943,59709,0,89832,0,188022,63521,0,23981,51977,103581,50991,0,135062,40619,0,48375,34486,0,0,0,311945,52987,0,5895,155913,77929,9597,31530,67585,9591,
0,15758,0,19870,29822,0,0,0,161759,0,41124,0,0,0,0,0,47365,0,85477,0,0,0,119887,55335,0,8240,0,0,66626,20305,84402,192833,0,37385,131136,30128,36039,110420,0,0,12016,0,19685,0,0,0,61857,81180,22750,0,120113,0,0,80287,0,38303,0,6127,0,0,
0,75369,0,131593,108122,38740,44005,0,21829,0,51842,0,32782,40149,0,52544,0,0,74769,62387,0,0,0,45974,43589,6011,44621,9947,0,34890,98601,11288,93369,0,96756,49730,38212,0,0,12691,0,0,8237,168057,0,61985,48536,92617,109432,1933,0,0,0,0,0,0,21043,73037,0,0,
0,12640,95324,0,0,113152,3847,0,15722,0,0,0,0,58200,0,0,718,0,63044,83876,61173,70035,0,48672,0,0,0,16748,59224,0,0,144354,10716,51824,0,83626,19200,0,0,0,4974,0,39945,76781,6176,79745,0,0,0,0,0,0,7422,91568,66451,0,150679,0,25319,0,
0,0,24085,0,58503,94704,99839,100098,67610,0,0,0,0,0,0,33738,14397,75637,0,0,0,64464,0,10,1098,0,13507,0,0,37359,69506,20209,0,7046,0,77187,90449,46147,58984,0,0,0,61324,0,0,0,77958,30573,164107,0,0,0,23027,108808,116119,86455,76527,0,0,0,
83645,59567,0,123818,0,0,89223,34229,0,170707,0,41847,161204,34478,0,83964,5593,19420,0,83785,56258,0,28726,0,0,42187,72850,0,0,59763,0,88055,0,0,4527,0,111206,93298,0,72759,92971,29902,0,0,0,0,127040,0,150379,0,110170,84073,0,0,122984,44171,0,0,0,34605,
64093,127550,36304,168427,95938,38126,85836,0,0,152288,0,0,64708,0,0,86304,0,0,0,0,70757,0,92554,50297,0,3493,81759,0,67478,67113,0,105410,44301,0,40925,0,0,9944,16856,152669,129593,0,0,0,0,53279,0,0,0,58613,0,106524,0,112052,0,118453,135536,0,115647,91945,
108225,30919,0,0,13683,28302,15215,0,0,4238,104054,5567,13595,0,28535,0,0,19337,0,0,65079,0,0,7901,44944,0,111932,0,17536,0,0,0,47366,0,33072,0,0,0,0,0,106355,16662,220960,0,0,19185,0,0,0,0,16826,0,21576,102256,0,68636,0,180798,46755,0,
71400,0,0,0,0,57900,128193,59078,2921,0,0,105552,0,119050,0,0,0,139598,10722,16247,69132,0,59509,0,26063,46528,0,0,112583,2374,6365,59443,0,187865,46077,68295,57407,0,0,98427,0,19309,0,0,0,125162,61372,57787,0,98176,39855,29454,68897,17993,0,0,175273,38398,0,199590,
46272,29046,0,0,0,3708,61015,127434,19262,81292,3022,14747,0,16211,0,154777,0,3813,119959,0,65482,23325,0,15816,58069,0,0,0,0,46266,0,8095,0,56907,89540,0,30356,60536,4235,0,0,0,0,18398,0,23349,20640,0,114969,0,0,0,38607,142391,0,9668,0,0,63198,0,
91161,0,37059,60536,0,89242,0,103260,40485,15691,24670,0,0,0,0,0,0,0,62768,41069,0,82568,0,28397,11849,0,0,0,0,0,0,0,0,81510,107386,114498,2518,55711,21763,9933,72586,145178,0,0,7274,25616,0,103271,0,0,0,0,15325,964,0,0,0,77364,0,0,
0,22350,59197,0,0,45327,0,59335,0,0,0,76671,0,47009,0,0,139381,0,124353,0,49682,6927,0,0,75401,0,41795,0,0,0,0,0,99070,33145,0,0,0,0,0,0,72826,56052,0,99225,0,84975,100252,0,40624,0,0,0,0,0,0,183976,12963,0,825,0,
99697,118976,63367,82153,0,71286,0,0,0,116255,1022,0,0,0,147023,0,101353,13765,44365,0,0,52422,0,61904,48997,3671,0,43948,0,3438,47599,16068,0,83364,0,0,0,33594,120755,0,0,66581,0,0,32240,11805,0,0,29788,3924,92310,63632,0,0,0,41546,0,0,42317,112693,
0,27244,0,9099,0,58562,0,0,101719,0,0,0,0,84818,721,0,88077,15808,0,136536,0,0,57095,0,42874,35895,0,42435,0,14763,101503,115172,42474,0,85634,0,0,0,0,0,0,51728,0,0,43327,0,84663,0,0,0,0,0,3556,35049,0,52981,132343,60643,979,33848,
0,25787,0,5782,0,0,109548,0,0,0,65151,0,0,155432,0,0,56000,0,0,155043,44470,0,0,30112,0,79520,7849,0,0,13009,54789,43213,34009,110438,0,0,0,0,52859,108040,0,0,0,57848,0,0,0,19147,0,0,99725,0,75067,92242,0,0,0,0,53000,0,
141238,12072,0,0,0,0,0,0,9943,0,0,75197,28401,0,49196,0,39812,14696,0,17861,0,0,129320,64212,0,0,0,100546,44138,76710,37143,34427,120987,0,0,25062,0,0,0,129797,75593,33222,0,38515,0,0,0,90198,11680,0,126953,0,0,173769,45756,0,121306,0,46932,0,
0,24693,0,70055,0,0,5549,0,0,0,0,0,11882,38926,0,32693,10929,0,89952,0,0,161505,0,130670,55245,0,0,0,0,0,0,89209,0,37633,0,63671,34852,13554,113368,0,1222,0,0,63341,0,0,68575,0,0,79491,36464,0,160768,10859,68419,63697,29719,59294,0,47602,
0,103925,68076,85285,6764,0,0,0,0,0,30923,0,43001,0,0,69512,113922,42618,0,224866,63296,90755,0,0,138586,0,0,19011,0,0,90074,0,82620,150752,62834,97879,61735,34751,46001,15999,0,19311,0,0,728,41455,5701,0,0,68392,32676,86483,0,0,0,0,75493,0,0,782,
54080,0,20193,113007,0,0,0,40677,0,0,0,29809,0,0,0,42334,0,70831,0,0,0,28200,0,0,0,0,0,0,0,0,0,0,0,21707,20313,0,0,6633,4893,0,31217,61010,0,0,0,0,0,0,0,0,30337,0,100469,80072,0,0,115447,62073,0,0,
60654,68949,0,0,0,0,0,0,19152,0,0,38059,0,34721,154550,0,16572,0,0,28026,25812,34230,60074,0,0,83831,0,0,0,0,0,0,0,30327,103534,0,0,27479,0,18160,0,0,109911,0,0,0,0,0,131785,0,0,0,91470,29831,0,48523,39804,0,7269,22255,
0,113215,0,0,0,0,47587,0,12790,0,5579,0,46619,0,21066,78837,23917,103793,0,100977,59664,0,0,0,0,91228,0,0,0,40951,14918,0,0,0,16898,0,0,0,0,23895,0,0,0,175606,0,115693,51606,0,0,121358,75673,5963,0,20979,32563,45268,26734,0,15407,0,
38487,0,41450,70940,0,0,0,0,0,41694,45457,36216,45622,0,106430,5010,101107,125458,117336,0,159369,15217,159871,0,0,36052,0,44742,0,22866,0,0,0,0,0,68978,74604,0,0,43919,16510,0,0,94843,0,33891,32067,0,0,0,146021,30289,0,0,82499,123620,0,0,0,0,
0,22275,0,13091,100933,153553,5863,0,0,0,0,0,95042,83944,0,72707,0,65547,140063,0,17727,35062,13752,16233,19362,0,0,18996,19804,54646,0,0,3857,0,13105,0,77287,0,2987,49942,0,0,0,3396,0,0,74859,0,41693,0,0,82925,0,0,0,40888,0,0,50268,0,
3278,0,0,142860,33664,142484,0,38813,64810,15177,97427,42731,0,0,0,79484,78420,0,0,116865,0,0,0,334858,50840,99854,0,8809,0,0,0,0,0,16990,0,0,0,130683,0,16007,0,99835,0,15273,0,82794,80326,0,0,41652,0,23013,0,106813,0,0,0,76281,72913,0,
21392,0,79067,4170,0,0,0,86523,0,0,66330,98301,22509,30630,169281,0,120768,37167,0,11313,10062,0,0,215151,0,0,0,2617,25923,0,0,0,22776,0,0,9869,0,0,0,30025,0,71363,24936,0,67662,2875,0,0,0,89299,0,38288,0,121693,94592,214975,167128,157098,34764,134689,
112125,9413,0,42872,0,0,7759,0,105195,0,0,0,0,32924,63512,0,3286,0,0,33970,71163,64368,0,140017,0,6157,0,57846,0,0,114305,0,0,0,0,0,20886,0,0,0,0,44871,0,0,68820,0,182728,0,53943,0,70351,0,177123,0,0,0,103003,0,0,0,
132569,0,76268,21257,0,1059,0,0,0,0,0,0,0,0,151757,89240,9263,4433,0,60236,0,0,46035,0,0,0,0,0,152341,114885,68271,47922,33638,0,0,0,55084,41116,0,68445,13333,0,144064,40202,20571,0,40462,17125,0,79515,0,0,52604,0,0,0,0,0,0,63802,
0,0,0,0,113205,43595,118799,80068,22017,0,0,0,0,0,26303,41423,0,9281,0,9558,0,75911,26752,47262,0,59300,0,0,0,0,7777,91072,47855,71791,0,47162,82072,36569,0,0,0,0,0,0,2535,0,0,0,60475,47754,0,22821,0,136786,20163,30926,0,0,0,0,
0,60235,0,0,25094,22975,0,0,0,106571,0,0,57005,0,15010,68149,0,32058,0,0,76262,0,0,0,0,33594,0,83102,0,132772,0,0,17201,11590,135588,27925,1849,85472,0,61829,0,0,0,0,9606,31972,0,0,0,16989,18416,45876,0,48740,0,11511,142158,61724,5162,87455,
3295,5728,874,79981,0,0,0,0,0,14995,115267,1733,0,133905,11633,0,98556,0,68730,87315,35323,95834,0,77668,15999,127253,0,69157,0,92715,119756,0,48099,0,0,0,0,120586,92200,0,0,0,0,0,0,20411,89879,0,0,130560,0,52740,0,73805,0,0,40062,83857,26489,125954,
0,49522,2405,0,70030,0,0,0,27475,0,66757,0,0,162198,46456,0,0,89672,0,96903,19596,92346,0,44825,0,58741,42043,30980,63185,0,0,0,137003,0,52195,79521,134650,60082,0,86171,0,0,0,0,0,144395,0,0,17879,120021,0,0,116371,39843,0,0,0,0,0,9813,
41012,0,117191,0,157656,48217,80133,0,103157,0,0,0,0,24337,109569,0,67437,923,62549,0,94446,43763,2116,0,32943,0,0,80178,0,62951,0,0,0,0,0,0,0,39724,14097,172637,0,45724,5539,63330,0,0,0,46280,0,13099,77586,119844,13912,0,0,62054,0,72150,67189,0,
29662,0,191122,0,34220,1850,71009,0,0,166789,0,0,10215,0,0,0,0,0,84465,0,0,146685,0,48111,779,100435,0,0,0,52209,17846,0,35833,0,11751,0,88730,0,141143,0,0,0,94653,33186,62829,0,72372,44107,0,0,31185,0,0,22106,0,82059,0,0,92984,0,
36847,0,0,0,0,160885,9141,101271,0,0,0,87940,17450,193511,54526,0,148921,0,0,7741,0,4881,89654,0,0,63384,9849,86264,0,28907,0,0,41349,0,46683,49984,0,68175,82864,0,62067,626,0,0,13593,113362,0,19751,0,2826,67035,17487,0,30327,36916,48168,0,0,139311,0,
0,0,0,105322,61481,89071,19042,55432,108318,0,11647,0,50222,0,158526,0,14204,11270,0,73737,16393,19653,121459,72046,0,82468,36826,222147,91402,0,13704,0,0,35936,60920,94944,0,0,0,0,0,52201,0,74203,0,147673,0,113147,0,99881,9481,34850,0,20055,0,0,45408,0,195076,0,

43289,0,74767,0,0,0,0,0,0,0,58599,0,158911,0,52668,63281,10837,0,32543,27870,151675,0,131509,0,0,0,20764,0,0,19790,15712,32938,63090,0,110169,0,0,4758,7948,55093,17778,33682,31439,0,95261,130712,99144,52897,7454,42359,880,175906,39843,60372,0,0,0,0,4989,29518,
111042,61812,0,49136,0,0,74490,0,0,29096,0,10897,0,0,0,0,60529,0,0,0,0,144083,82309,88769,0,0,0,0,28294,0,28497,54023,0,0,0,36626,0,0,0,0,73370,97442,0,71657,89295,40636,0,2576,0,0,64944,9672,0,0,57657,30384,0,22109,16048,45243,
2115,0,60578,93426,26522,95055,54808,59681,0,0,0,0,237901,27531,20241,2148,0,0,0,28521,63686,45472,145001,38044,0,0,43860,0,0,0,0,1542,4104,22394,173725,130499,41832,54999,0,0,0,0,0,0,71166,0,0,62018,0,56169,146401,0,56481,20786,57529,50777,0,0,0,46531,
0,27281,78482,141554,0,0,42984,0,1329,28563,0,23440,0,0,0,37724,59269,0,0,120476,0,0,38421,0,0,0,43687,0,4536,120906,88326,0,81002,65207,32129,99397,0,0,0,1318,0,18167,25216,0,92479,0,48745,0,0,0,112289,0,140106,8436,0,22508,0,0,14894,146795,
55027,0,43226,0,59905,12622,70176,4925,0,0,0,7463,73864,0,138070,0,0,0,78591,0,12432,13513,72341,111607,2209,0,8390,0,30974,3590,68277,30121,84608,0,60596,2626,0,4169,0,0,0,1055,100513,105317,19332,0,0,0,4154,150203,64303,0,69815,0,0,0,0,68032,0,70509,
0,0,133190,0,85198,0,79965,0,0,0,0,0,63128,19646,9502,0,106758,43400,95530,123070,0,0,91393,45035,45170,0,0,0,24341,70320,0,0,13430,0,54258,0,0,14091,0,0,0,0,131428,39825,184997,0,134452,0,80759,1903,31950,0,60241,0,0,0,0,45435,122653,126179,
0,0,32388,5025,79437,0,19371,132954,28855,0,0,53688,79125,0,0,0,100037,34934,0,48582,59740,0,0,0,0,0,12796,27728,0,0,88658,0,55400,99335,0,53024,0,0,0,0,19979,35208,0,0,12949,18803,0,72920,30080,55107,21676,0,86783,78336,0,0,7735,0,51132,49611,
0,0,0,0,153801,96838,131932,0,1572,0,66479,44825,30596,0,0,0,58573,20514,0,38551,0,138966,22537,0,90293,8702,78691,0,106950,79150,0,47631,0,82094,68785,0,15838,51282,0,23115,0,0,81739,0,106737,0,106821,0,0,0,125598,107870,0,105172,11882,0,0,0,3409,0,
78484,0,0,114326,47240,14486,0,0,16948,37332,0,138440,12633,107223,45634,50781,0,0,33366,77332,38025,0,139764,100811,0,112989,68813,16200,0,43884,116938,0,110873,22876,0,0,0,0,45453,0,11724,98914,2965,41341,125557,26974,60168,64307,0,0,0,0,14600,139664,0,0,0,0,30625,70846,
0,49454,0,60468,39580,86098,21695,0,41416,0,0,198740,0,0,0,77658,57108,0,65635,76104,82448,8317,5861,0,56760,139423,0,71692,0,0,0,27094,108931,0,16959,0,19110,46848,0,61618,0,0,83671,0,149329,54445,33172,94728,0,0,99121,0,108615,74291,74812,16742,14359,0,0,98061,
0,0,0,3775,51968,0,71463,0,0,46234,0,81990,114735,55113,188423,0,24196,101538,17918,0,244,0,83793,197038,11380,94061,0,0,79626,188554,58505,0,117659,0,100265,32457,136233,0,37101,0,48801,0,96395,21682,0,165021,64543,0,102807,30516,60188,48666,0,0,40229,0,0,0,101751,0,
53432,48904,0,0,7670,0,0,0,0,51573,59482,0,0,81716,0,102623,0,11923,0,83459,43,125071,33452,158167,11817,0,6104,29067,0,0,137716,5876,14175,0,22435,45617,0,0,35296,12361,56174,38095,6367,0,0,51344,89659,53253,0,0,28832,0,0,77774,0,0,36863,0,87397,108831,
29030,0,0,0,0,0,0,8147,70997,18028,0,35267,0,0,0,0,0,101060,0,0,0,0,0,0,16532,0,30149,0,0,0,51185,0,0,0,0,0,58089,0,1168,0,0,0,155942,112025,0,20972,157891,0,0,15761,30114,18233,38128,25405,150213,53428,28132,0,40183,0,
22375,43836,0,0,54210,89053,0,0,0,0,333,0,0,0,0,35975,0,22259,0,118254,0,0,0,0,4379,0,0,71233,0,0,140596,0,178888,0,0,0,0,68990,0,0,0,3099,0,0,0,68236,76718,161216,0,0,0,4276,129604,193240,87589,35072,24658,0,0,47056,
41330,0,0,0,0,0,0,120139,0,0,172760,0,0,175579,0,123159,6617,16668,0,26270,60689,109392,79028,0,0,0,0,0,0,114221,41661,0,57724,9537,0,9511,115976,0,24267,43483,0,0,101240,177793,108920,27219,0,0,0,0,31611,0,0,10355,108715,0,0,49286,0,0,
0,0,0,17298,55774,0,0,68675,17790,0,66418,97612,100762,79069,124536,180579,0,39237,141360,0,0,72328,0,104290,79280,0,81011,122321,0,138190,239039,0,0,0,56479,67732,9072,0,0,0,0,0,0,2743,0,102886,0,0,20562,60736,0,1737,45160,3979,10904,26989,59433,17399,0,0,
0,0,0,0,23514,8389,0,41206,0,0,53911,0,0,43939,82278,0,0,36377,0,99559,0,135201,63365,0,12367,69295,91738,15292,760,0,0,4357,83468,146404,0,136977,0,14180,58665,0,0,0,0,0,107537,7636,12282,0,128230,0,0,0,0,0,0,41397,0,101772,4145,0,
0,40102,0,101229,0,0,82337,0,0,122857,36994,9118,28354,1086,20830,28311,0,0,0,0,17620,34651,0,0,50002,36419,7615,0,95809,104313,53011,0,19436,0,64571,0,0,0,0,26515,0,0,0,37193,79092,49448,103767,125472,0,0,0,33847,0,0,0,2128,48040,0,0,68429,
0,0,0,0,66086,141247,0,0,149883,0,82457,50215,103646,61265,10918,54890,0,8348,0,0,0,0,18825,44692,5690,114554,125375,0,0,123755,10226,0,1143,0,0,4001,11082,6793,78276,0,69412,0,0,95757,0,0,46983,78927,0,0,0,0,108006,0,51388,190907,84220,0,0,0,
0,0,78248,27276,0,0,0,31138,0,0,0,0,0,57884,0,0,0,0,16223,0,89269,33045,28235,94099,22518,188101,16079,157362,19114,87622,81179,0,74327,32954,78607,0,0,19142,21913,140117,59202,0,0,0,0,75134,16955,0,0,0,0,28599,0,93338,9872,28536,57580,33194,72702,123025,
78940,79474,19294,0,0,32998,0,67688,90293,0,95239,0,0,0,88792,0,80763,29710,0,0,19115,65549,63881,35905,0,0,18794,0,166083,102204,0,29764,4470,0,38355,0,3065,0,89025,0,0,0,0,28014,23603,64925,32047,0,0,0,0,0,40428,0,16835,133257,0,63716,0,159422,
0,0,32498,106004,129329,43764,0,21703,0,0,0,0,22653,97686,125431,39974,0,25698,0,2444,111219,0,0,134330,6788,30897,2974,45552,0,55047,0,27419,113339,71394,163154,0,0,44604,0,25614,0,0,31406,0,0,0,0,0,0,56064,0,77755,42405,189052,48001,160070,43595,0,57789,0,
0,70072,0,0,11587,86302,140601,118007,52269,0,14444,0,47269,0,0,0,0,0,78539,2041,49486,3255,130393,0,0,0,97788,146311,4177,0,0,82075,49724,0,0,0,65162,0,0,73999,66878,0,0,172731,70775,34039,57861,0,0,19896,0,30231,42045,5168,0,0,74337,0,140631,68548,
150,70927,0,7280,13927,14074,124091,0,0,0,84072,0,18120,48179,66006,25186,131780,289,0,120071,60212,0,0,0,0,114402,76990,0,3007,176154,0,0,60574,0,39581,0,71865,62960,0,68447,0,0,1962,45984,56945,0,85549,0,0,23677,68964,44421,0,0,0,0,0,0,165601,95496,
12189,35353,0,0,0,0,4306,44018,87097,0,69270,0,0,0,55213,86615,0,0,61378,0,33679,0,91467,0,0,0,69311,122844,0,9690,0,0,1397,0,165586,164373,0,120215,0,2954,0,66991,133013,132069,0,0,0,0,0,0,53242,0,18971,16278,93889,12660,33169,58842,18776,0,
78147,117011,0,0,111840,93481,0,8851,49182,61779,59435,0,90119,106658,72896,0,0,0,22167,56363,0,0,0,0,24320,0,26567,102304,47848,0,0,0,0,0,0,0,81699,75100,0,6543,110737,0,0,0,88249,0,0,0,0,0,0,0,18561,24673,94847,0,43249,0,48094,0,
20794,0,106316,0,0,0,25729,33343,119370,64894,24528,66830,17172,0,0,49526,18426,0,47385,2858,56512,35265,38914,0,64570,0,85642,0,0,31246,0,0,29408,0,0,19247,0,0,15599,83165,0,40385,82006,0,0,125479,0,0,0,67275,357,0,0,0,0,36126,0,0,93610,0,
59380,52675,0,31585,0,0,0,0,6435,0,65176,0,37228,10654,37569,78046,0,0,18736,0,0,0,0,133667,0,30808,0,0,93801,0,0,39234,113237,0,40876,13701,53084,0,0,0,0,0,20801,0,0,0,23977,0,15856,0,0,0,74134,9101,7035,0,0,0,162400,63487,
36678,0,39334,0,15462,0,0,0,35634,20276,0,0,0,117742,27853,0,65190,57966,147070,62259,0,53745,0,0,0,29974,23850,0,118520,112229,0,0,36118,0,21698,62935,0,0,0,118145,0,0,0,0,0,0,71682,33850,45275,148559,0,0,7048,0,0,14103,0,31021,70353,0,
0,0,0,833,55509,77891,3636,0,122549,0,0,17367,0,0,156823,36911,0,132606,0,175778,0,66692,39304,0,6248,142834,74661,87972,48236,77950,127132,168476,123136,0,36938,137055,45535,0,0,30904,0,70523,110673,0,116714,21519,20923,0,0,0,0,0,0,0,0,0,0,0,0,43568,
0,0,30146,0,0,24564,76257,0,0,60680,71909,0,0,89592,0,0,71223,80338,0,0,0,0,17150,116164,34198,0,0,0,0,0,0,0,62412,58604,18504,0,0,0,9667,0,0,0,0,0,0,180243,0,54858,0,0,0,69915,144329,0,8629,0,0,0,79288,0,
0,58149,0,33868,0,0,0,0,0,0,0,0,0,111515,0,0,0,12603,28452,199016,66178,41871,67177,0,4786,0,0,85450,0,8163,37974,1581,0,0,0,0,5300,92691,0,43475,0,0,70433,40241,0,0,0,0,35522,0,0,0,0,0,127102,0,0,0,28609,0,
8566,0,119702,12737,70762,101103,0,0,12653,112824,0,0,0,28458,9851,26914,70735,22891,35464,0,0,3134,0,0,0,91574,0,37690,10766,0,58077,24635,4347,0,0,0,0,91620,96471,59694,24356,0,30643,67240,25978,0,0,64249,0,0,0,3810,75469,0,0,0,0,0,0,0,
